sci_name|genus|subgenus|specific_epithet|subspecies|original_name_combination
Ochotona_dauurica|Ochotona|Ochotona|dauurica|_O. d. dauurica_ (Pallas, 1776); _O. d. huangensis_ (Matschie, 1908) (synonyms: _annectens_ Miller, 1911, _bedfordi_ Thomas, 1908, _shaanxiensis_ Xu & Wang, 1992); _O. d. latibullata_ Соколов, Ivanitskaya, Gruzdev & Heptner, 1994; _O. d. mursaevi_ Банников, 1951|Lepus dauuricus
Ochotona_erythrotis|Ochotona|Conothoa|erythrotis|_O. e. brookei_ Allen, 1937; _O. e. calloceps_ Pen & Feng, 1962; _O. e. erythrotis_ (Büchner, 1890) (synonyms: _vulpina_ Howell, 1928); _O. e. gloveri_ Thomas, 1922; _O. e. kamensis_ Аргиропуло, 1948; _O. e. muliensis_ Pen & Feng, 1962|Lagomys erythrotis
Ochotona_forresti|Ochotona|Conothoa|forresti|_O. f. forresti_ Thomas, 1923; _O. f. osgoodi_ Anthony, 1941 (synonyms: _gaoligongensis_ Wang & Gong, 1988, _nigritia_ Gong & Wang, 2000)|Ochotona forresti
Ochotona_hyperborea|Ochotona|Pika|hyperborea|_O. h. cinereoflava_ (Schrenck, 1859); _O. h. cinereofusca_ (Schrenck, 1859) (synonyms: _davanica_ Соколов, Ivanitskaya, Gruzdev & Гептнер, 1994, _stenorostrae_ Соколов, Ivanitskaya, Gruzdev & Heptner, 1994, _svatoshi_ Туров, 1924); _O. h. fedoseevi_ Lissovsky, 2021; _O. h. hyperborea_ (Pallas, 1811) (synonyms: _ferruginea_ (Schrenck, 1859), _kolymensis_ Allen, 1903, _litoralis_ (Peters, 1882), _minima_ Соколов, Ivanitskaya, Gruzdev & Heptner, 1994, _normalis_ (Schrenck, 1859), _shamani_ Соколов, Ivanitskaya, Gruzdev & Heptner, 1994); _O. h. uralensis_ Флёров, 1927 (synonyms: _naumovi_ Формозов & Яхонтов, 2003); _O. h. yesoensis_ Kishida, 1930 (synonyms: _convexa_ Kishida, 1933, _inukaii_ Kishida, 1933, _kamtschaticus_ (Dybowski, 1922), _kinuta_ Kishida, 1933, _kobayashii_ Kishida, 1930, _ornata_ Kishida, 1930, _rufa_ Kishida, 1933, _sadakei_ Kishida, 1933, _yezoensis_ Inukai, 1931, _yoshikurai_ Kishida, 1932)|Lepus hyperboreus
Ochotona_macrotis|Ochotona|Conothoa|macrotis|_O. m. aurita_ (Blanford, 1875) (synonyms: _mitchelli_ Agrawal & Chakraborty, 1971, _sacana_ Thomas, 1914); _O. m. chinensis_ Thomas, 1911; _O. m. gomchee_ Lissovsky, 2017; _O. m. macrotis_ (Günther, 1875) (synonyms: _grisea_ (Blanford, 1875))|Lagomys macrotis
Ochotona_mantchurica|Ochotona|Pika|mantchurica|_O. m. loukashkini_ Lissovsky, 2015|Ochotona (Pika) hyperborea mantchurica
Ochotona_nubrica|Ochotona|Ochotona|nubrica|_O. n. lhasaensis_ Feng & Kao, 1974 (synonyms: _yarlungensis_ Liu, Jin, Liao & Sun, 2017); _O. n. nubrica_ Thomas, 1922 (synonyms: _lama_ Mitchell & Punzo, 1976)|Ochotona nubrica
Ochotona_pallasii|Ochotona|Pika|pallasii|_O. p. hamica_ Thomas, 1912; _O. p. pallasii_ (Gray, 1867); _O. p. pricei_ Thomas, 1911; _O. p. sunidica_ Ma, Lin & Li, 1980|Ogotoma pallasii
Ochotona_princeps|Ochotona|Pika|princeps|_O. p. fenisex_ Osgood, 1913 (synonyms: _brooksi_ Howell, 1924, _brunnescens_ Howell, 1919, _fumosa_ Howell, 1919, _littoralis_ Cowan, 1954, _minima_ (Lord, 1863), _septentrionalis_ Cowan & Racey, 1947); _O. p. princeps_ (Richardson, 1828) (synonyms: _clamosa_ Hall & Bowlus, 1938, _cuppes_ Bangs, 1899, _figginsi_ Allen, 1912, _goldmani_ Howell, 1924, _howelli_ Borell, 1931, _lemhi_ Howell, 1919, _levis_ Hollister, 1912, _lutescens_ Howell, 1919, _nevadensis_ Howell, 1919, _obscura_ Long, 1965, _saturata_ Cowan, 1954, _ventorum_ Howell, 1919, _wasatchensis_ Durrant & Lee, 1955); _O. p. saxatilis_ Bangs, 1899 (synonyms: _incana_ Howell, 1919, _lasalensis_ Durrant & Lee, 1955, _nigrescens_ Bailey, 1913); _O. p. schisticeps_ (Merriam, 1889) (synonyms: _albata_ Grinnell, 1912, _cinnamomea_ Allen, 1905, _fuscipes_ Howell, 1919, _jewetti_ Howell, 1919, _muiri_ Grinnell & Storer, 1916, _sheltoni_ Grinnell, 1918, _taylori_ Grinnell, 1912, _tutelata_ Hall, 1934); _O. p. uinta_ Hollister, 1912 (synonyms: _barnesi_ Durrant & Lee, 1955, _moorei_ Gardner, 1950, _utahensis_ Hall & Hayward, 1941)|Lepus (Lagomys) princeps
Ochotona_pusilla|Ochotona|Lagotona|pusilla|_O. p. aktogaiensis_ Savinov, 1981 (fossil); _O. p. angustifrons_ Аргиропуло, 1932; _O. p. liubini_ Ербаева & Baryshnikov, 1988 (fossil); _O. p. occidentalis_ Ербаева, Montuire & Chaline, 2001 (fossil); _O. p. pusilla_ (Pallas, 1769) (synonyms: _minutus_ (Pallas, 1771)); _O. p. spelaea_ (Owen, 1844) (fossil); _O. p. tanaitica_ Ербаева, 1988 (fossil)|Leporis pusilli
Ochotona_roylii|Ochotona|Conothoa|roylii|_O. r. duoxionglaensis_ Chen & Li, 2009; _O. r. nepalensis_ (Hodgson, 1841) (synonyms: _himalayana_ Feng, 1973); _O. r. roylii_ (Ogilby, 1839) (synonyms: _baltina_ Thomas, 1922, _hodgsonii_ (Blyth, 1841), _wardi_ Bonhote, 1904)|Lagomys Roylii
Ochotona_rufescens|Ochotona|Conothoa|rufescens|_O. r. regina_ Thomas, 1911 (synonyms: _shukurovi_ Гептнер, 1961); _O. r. rufescens_ (Gray, 1842) (synonyms: _vulturna_ Thomas, 1920)|Lagomys rufescens
Ochotona_thibetana|Ochotona|Ochotona|thibetana|_O. t. fengii_ Lissovsky, Yatsentyuk & Koju, 2018; _O. t. nangqenica_ Zheng, Liu & Pi, 1980; _O. t. thibetana_ (Milne-Edwards, 1871)|Lagomys thibetanus
Cavia_aperea|Cavia|NA|aperea|_C. a. anolaimae_ Allen, 1916; _C. a. aperea_ Pallas, 1766 (synonyms: _azarae_ Wagner, 1844, _gracilis_ Lund, 1839, _hilaria_ Geoffroy Saint-Hilaire, 1820, _leucopyga_ Brandt, 1835); _C. a. guianae_ Thomas, 1901 (synonyms: _caripensis_ Ojasti, 1964, _leucopyga_ Brandt, 1835, _venezuelae_ Allen, 1911); _C. a. hypoleuca_ Cabrera, 1953; _C. a. nana_ Thomas, 1917; _C. a. pamparum_ Thomas, 1901; _C. a. rosida_ Thomas, 1917|Cavia Aperea
Cavia_tschudii|Cavia|NA|tschudii|_C. t. atahualpae_ Osgood, 1913; _C. t. festina_ Thomas, 1927; _C. t. osgoodi_ Sanborn, 1949; _C. t. pallidior_ Thomas, 1917 (synonyms: _arequipae_ Osgood, 1919); _C. t. sodalis_ Thomas, 1926; _C. t. stolida_ Thomas, 1926; _C. t. tschudii_ Fitzinger, 1867; _C. t. umbrata_ Thomas, 1917|Cavia Tschudii
Galea_leucoblephara|Galea|NA|leucoblephara|_G. l. demissa_ Thomas, 1921 (synonyms: _campicola_ Doutt, 1938); _G. l. leucoblephara_ (Burmeister, 1861); _G. l. littoralis_ (Thomas, 1901) (synonyms: _negrensis_ Thomas, 1919)|Anoema leucoblephara
Galea_musteloides|Galea|NA|musteloides|_G. m. boliviensis_ (Waterhouse, 1848) (synonyms: _monasteriensis_ Solmsdorff, Kock, Hohoff & Sachser, 2004, _monasteriensis_ Trillmich, Kraus, Künkele, Asher, Clara, Dekomien, Epplen, Saralegui & Sachser, 2004); _G. m. musteloides_ Meyen, 1833 (synonyms: _auceps_ (Thomas, 1911))|Galea musteloides
Galea_spixii|Galea|NA|spixii|_G. s. palustris_ (Thomas, 1911); _G. s. spixii_ (Wagler, 1831) (synonyms: _saxatilis_ (Lund, 1840)); _G. s. wellsi_ (Osgood, 1915)|Cavia Spixii
Microcavia_niata|Microcavia|NA|niata|_M. n. niata_ (Thomas, 1898); _M. n. pallidior_ (Thomas, 1902)|Cavia niata
Dolichotis_patagonum|Dolichotis|NA|patagonum|_D. p. centricola_ Thomas, 1902; _D. p. patagonum_ (Zimmermann, 1780) (synonyms: _australis_ Yepes, 1940, _fossilis_ Ameghino, 1889, _magellanicus_ (Kerr, 1792), _pampas_ (Fischer, 1814), _patachonicus_ (Shaw, 1801), _patagonicus_ (Boddaert, 1785), _patagonicus_ (Oken, 1816))|Cavia patagonum
Dasyprocta_leporina|Dasyprocta|NA|leporina|_D. l. albida_ Gray, 1842; _D. l. fulva_ (Kerr, 1792) (synonyms: _antillensis_ Sclater, 1875); _D. l. noblei_ Allen, 1914|Mus leporinus
Dasyprocta_punctata|Dasyprocta|NA|punctata|_D. p. bellula_ Kellogg, 1946; _D. p. callida_ Bangs, 1901; _D. p. chiapensis_ Goldman, 1913; _D. p. dariensis_ Goldman, 1913; _D. p. isthmica_ Alston, 1876; _D. p. nuchalis_ Goldman, 1917; _D. p. pallidiventris_ Bole, 1937; _D. p. punctata_ Gray, 1842; _D. p. richmondi_ Goldman, 1917; _D. p. underwoodi_ Goldman, 1931; _D. p. yucatanica_ Goldman, 1913|Dasyprocta punctata
Coendou_longicaudatus|Coendou|Coendou|longicaudatus|_C. l. boliviensis_ (Gray, 1850) (synonyms: _centralis_ Thomas, 1904); _C. l. longicaudatus_ Daudin, 1802 (synonyms: _brandtii_ (Jentink, 1879), _cuandu_ (Desmarest, 1822), _sanctaemartae_ Allen, 1904)|Coendou longicaudatus
Erethizon_dorsatum|Erethizon|NA|dorsatum|_E. d. bruneri_ Swenk, 1916; _E. d. couesi_ Mearns, 1897; _E. d. dorsatum_ (Linnaeus, 1758) (synonyms: _doani_ Bailey, 1937, _hudsonium_ (De Kay, 1842)); _E. d. epixanthum_ Brandt, 1835; _E. d. myops_ Merriam, 1900; _E. d. nigrescens_ Allen, 1903; _E. d. picinum_ Bangs, 1900|Hystrix dorsata
Abrocoma_bennettii|Abrocoma|NA|bennettii|_A. b. bennettii_ Waterhouse, 1837 (synonyms: _cuvieri_ Waterhouse, 1837, _helvina_ Wagner, 1842, _laniger_ (Molina, 1782)); _A. b. murrayi_ Wolffsohn, 1916|Abrocoma Bennettii
Ctenomys_contrerasi|Ctenomys|NA|contrerasi|_C. c. contrerasi_ Teta & D'Elía, 2020; _C. c. navonae_ Teta & D'Elía, 2020|Ctenomys contrerasi
Ctenomys_frater|Ctenomys|NA|frater|_C. f. barbarus_ Thomas, 1921; _C. f. budini_ Thomas, 1913; _C. f. frater_ Thomas, 1902; _C. f. mordosus_ Thomas, 1926; _C. f. sylvanus_ Thomas, 1919; _C. f. utibilis_ Thomas, 1920|Ctenomys frater
Ctenomys_maulinus|Ctenomys|NA|maulinus|_C. m. brunneus_ Osgood, 1943; _C. m. maulinus_ Philippi, 1872|Ctenomys maulinus
Ctenomys_opimus|Ctenomys|NA|opimus|_C. o. luteolus_ Thomas, 1900; _C. o. nigriceps_ Thomas, 1900; _C. o. opimus_ Wagner, 1848|Ctenomys opimus
Ctenomys_talarum|Ctenomys|NA|talarum|_C. t. antonii_ Thomas, 1910 (synonyms: _recessus_ Thomas, 1912); _C. t. occidentalis_ Justo, 1992; _C. t. talarum_ Thomas, 1898|Ctenomys talarum
Capromys_geayi|Capromys|NA|geayi|_C. g. geayi_ Pousargues, 1899 (synonyms: _arredondoi_ Varona, 1984, _megas_ Varona & Arredondo, 1979); _C. g. relictus_ Allen, 1911 (synonyms: _ciprianoi_ Borroto Páez, Camacho Pérez & Ramos García, 1992, _pappus_ Varona, 1984)|Capromys geayi
Capromys_pilorides|Capromys|NA|pilorides|_C. p. doceleguas_ Varona, 1980; _C. p. gundlachianus_ Varona, 1983; _C. p. lewisi_ Morgan, MacPhee, Woods & Turvey, 2019 (holocene); _C. p. pilorides_ (Say, 1822) (synonyms: _furnieri_ Desmarest, 1822, _intermedius_ Arredondo, 1958)|Isodon pilorides
Geocapromys_ingrahami|Geocapromys|NA|ingrahami|_G. i. abaconis_ Lawrence, 1934; _G. i. ingrahami_ (Allen, 1891); _G. i. irrectus_ Lawrence, 1934|Capromys ingrahami
Mysateles_prehensilis|Mysateles|NA|prehensilis|_M. p. gundlachi_ (Chapman, 1901); _M. p. meridionalis_ (Varona, 1986); _M. p. prehensilis_ (Poeppig, 1824) (synonyms: _jaumei_ (Varona & Arredondo, 1979), _pallidus_ (Poey, 1865), _poeppingii_ Lesson, 1842, _poeyi_ (Guerin, 1834))|Capromys prehensilis
Plagiodontia_aedium|Plagiodontia|NA|aedium|_P. a. aedium_ Cuvier, 1836; _P. a. bondi_ Turvey, Hansford, Kennerley, Nuñez-Miño, Brocca & Young, 2015; _P. a. hylaea_ Miller, 1927|Plagiodontia Ædium
Kannabateomys_amblyonyx|Kannabateomys|NA|amblyonyx|_K. a. amblyonyx_ (Wagner, 1845); _K. a. pallidior_ Thomas, 1903|Dactylomys amblyonyx
Proechimys_semispinosus|Proechimys|NA|semispinosus|_P. s. burrus_ Bangs, 1901; _P. s. calidior_ Thomas, 1911; _P. s. centralis_ (Thomas, 1896); _P. s. colombianus_ Thomas, 1914; _P. s. goldmani_ Bole, 1937; _P. s. gorgonae_ Bangs, 1905; _P. s. ignotus_ Kellogg, 1946; _P. s. panamensis_ Thomas, 1900 (synonyms: _chiriquinus_ Thomas, 1900); _P. s. rosa_ Thomas, 1900; _P. s. rubellus_ Hollister, 1914; _P. s. semispinosus_ (Tomes, 1860)|Echimys semispinosus
Trinomys_gratiosus|Trinomys|NA|gratiosus|_T. g. bonafidei_ (Moojen, 1948); _T. g. gratiosus_ (Moojen, 1948) (synonyms: _panema_ (Moojen, 1948))|Proechimys iheringi gratiosus
Trinomys_setosus|Trinomys|NA|setosus|_T. s. elegans_ (Lund, 1839) (synonyms: _elegans_ (Lund, 1839), _fuliginosus_ (Wagner, 1843)); _T. s. setosus_ (Desmarest, 1817) (synonyms: _anomalus_ (Schinz, 1821), _cayennensis_ (Desmarest, 1817), _cinnamomeus_ (Lichtenstein, 1830), _denigratus_ (Moojen, 1948), _leptosoma_ (Brants, 1827), _myosuros_ (Lichtenstein, 1820))|Echimys setosus
Octodon_degus|Octodon|NA|degus|_O. d. degus_ (Molina, 1782) (synonyms: _clivorum_ Thomas, 1927, _cumingii_ Bennett, 1832, _getulinus_ (Poeppig, 1829), _pallidus_ Wagner, 1845); _O. d. molinai_ Cadenillas & D'Elía, 2021|Sciurus Degus
Spalacopus_cyanus|Spalacopus|NA|cyanus|_S. c. cyanus_ (Molina, 1782) (synonyms: _ater_ (Cuvier, 1834), _maritimus_ (Poeppig, 1829), _noctivagus_ (Poeppig, 1835)); _S. c. maulinus_ Osgood, 1943; _S. c. poeppigii_ Wagler, 1832 (synonyms: _tabanus_ Thomas, 1925)|Mus Cyanus
Hystrix_brachyura|Hystrix|Acanthion|brachyura|_H. b. bengalensis_ Blyth, 1851; _H. b. brachyura_ Linnaeus, 1758 (synonyms: _grotei_ (Gray, 1866), _longicauda_ Marsden, 1784, _malaccensis_ (Linnaeus, 1766), _muelleri_ Marshall, 1871); _H. b. hodgsonii_ (Gray, 1847) (synonyms: _alopha_ Hodgson, 1847); _H. b. punungensis_ Van Weers, 2003 (fossil); _H. b. subcristata_ Swinhoe, 1871 (synonyms: _klossi_ (Thomas, 1916), _millsi_ (Thomas, 1922), _papae_ (Allen, 1927)); _H. b. vinogradovi_ Аргиропуло, 1941 (fossil; synonyms: _atava_ Jánossy, 1972, _kudarensis_ Baryshnikov & Baranova, 1982, _minor_ Malez, 1963, _schaubi_ Brunner, 1954); _H. b. yunnanensis_ Anderson, 1879|Hystrix brachyura
Fukomys_mechowii|Fukomys|NA|mechowii|_F. m. mechowii_ (Peters, 1881) (synonyms: _ansorgei_ (Thomas & Wroughton, 1905), _blainei_ (Hinton, 1921)); _F. m. mellandi_ (Thomas, 1906)|Georychus Mechowii
Heliophobius_argenteocinereus|Heliophobius|NA|argenteocinereus|_H. a. albifrons_ (Gray, 1864) (synonyms: _pallidus_ (Gray, 1864)); _H. a. angonicus_ Thomas, 1917; _H. a. argenteocinereus_ Peters, 1846; _H. a. emini_ Noack, 1893; _H. a. robustus_ Thomas, 1906|Heliophobius argenteo-cinereus
Heliophobius_kapiti|Heliophobius|NA|kapiti|_H. k. kapiti_ (Heller, 1909); _H. k. marungensis_ Noack, 1887; _H. k. mottoulei_ (Schouteden, 1913); _H. k. spalax_ Thomas, 1910|Georychus kapiti
Heterocephalus_glaber|Heterocephalus|NA|glaber|_H. g. ansorgei_ Thomas, 1904 (synonyms: _progrediens_ Lönnberg, 1912, _stygius_ Allen, 1912); _H. g. glaber_ Rüppell, 1842; _H. g. phillipsi_ Thomas, 1885 (synonyms: _dunni_ Thomas, 1909, _scorteccii_ De Beaux, 1934)|Heterocephalus glaber
Petromus_typicus|Petromus|NA|typicus|_P. t. ausensis_ Roberts, 1938; _P. t. barbiensis_ Roberts, 1938; _P. t. cinnamomeus_ Roberts, 1946; _P. t. coetzeei_ Crawford-Cabral, 1966; _P. t. cunealis_ Thomas, 1926; _P. t. greeni_ Lundholm, 1955; _P. t. guinasensis_ Roberts, 1938; _P. t. karasensis_ Roberts, 1946; _P. t. kobosensis_ Roberts, 1938; _P. t. marjoriae_ Bradfield, 1936; _P. t. namaquensis_ Roberts, 1938; _P. t. pallidior_ Lundholm, 1955; _P. t. tropicalis_ Thomas & Hinton, 1925; _P. t. typicus_ Smith, 1831; _P. t. windhoekensis_ Roberts, 1938|Petromus typicus
Thryonomys_gregorianus|Thryonomys|NA|gregorianus|_T. g. gregorianus_ (Thomas, 1894) (synonyms: _camerunensis_ Monard, 1949, _congicus_ (Thomas, 1922), _harrisoni_ Thomas & Wroughton, 1907, _logonensis_ (Jeannin, 1936), _pusillus_ Heller, 1912, _rutshuricus_ Lönnberg, 1917); _T. g. sclateri_ Thomas, 1897|Aulacodus gregorianus
Aplodontia_rufa|Aplodontia|NA|rufa|_A. r. californica_ Peters, 1865 (synonyms: _major_ Merriam, 1886); _A. r. humboldtiana_ Taylor, 1916; _A. r. nigra_ Taylor, 1914; _A. r. olympica_ Merriam, 1899 (synonyms: _columbiana_ Taylor, 1916, _rainieri_ Merriam, 1899); _A. r. pacifica_ Merriam, 1899; _A. r. phaea_ Merriam, 1899; _A. r. rufa_ (Rafinesque, 1817) (synonyms: _chryseola_ Kellogg, 1914, _grisea_ Taylor, 1916, _leporina_ Richardson, 1829)|Anisonyx? rufa
Funambulus_layardi|Funambulus|NA|layardi|_F. l. dravidianus_ Robinson, 1917; _F. l. layardi_ (Blyth, 1849) (synonyms: _signatus_ Thomas, 1924)|Sciurus Layardi
Funambulus_palmarum|Funambulus|NA|palmarum|_F. p. brodiei_ (Blyth, 1849) (synonyms: _favonicus_ Thomas & Wroughton, 1915, _kelaarti_ (Layard, 1851), _kelaartii_ (Layard, 1851), _matugamensis_ Lindsay, 1926, _olympius_ Thomas & Wroughton, 1915); _F. p. palmarum_ (Linnaeus, 1766) (synonyms: _bellaricus_ Wroughton, 1916, _comorinus_ Wroughton, 1905, _gossei_ Wroughton & Davidson, 1919, _indicus_ Lesson, 1835, _penicillatus_ (Leach, 1815)); _F. p. robertsoni_ Wroughton, 1916 (synonyms: _bengalensis_ Wroughton, 1916)|Sciurus palmarum
Funambulus_pennantii|Funambulus|NA|pennantii|_F. p. argentescens_ Wroughton, 1905; _F. p. pennantii_ Wroughton, 1905 (synonyms: _lutescens_ Wroughton, 1916)|Funambulus pennantii
Funambulus_tristriatus|Funambulus|NA|tristriatus|_F. t. numarius_ Wroughton, 1916 (synonyms: _thomasi_ Wroughton & Davidson, 1919); _F. t. tristriatus_ (Waterhouse, 1837) (synonyms: _annandalei_ Robinson, 1917, _dussumierii_ (Milne-Edwards, 1867), _wroughtoni_ Ryley, 1913)|Sciurus tristriatus
Callosciurus_caniceps|Callosciurus|NA|caniceps|_C. c. bimaculatus_ (Temminck, 1853) (synonyms: _davisoni_ (Bonhote, 1901), _milleri_ (Robinson & Wroughton, 1911)); _C. c. caniceps_ (Gray, 1842) (synonyms: _epomophorus_ (Bonhote, 1901)); _C. c. casensis_ (Miller, 1903); _C. c. domelicus_ (Miller, 1903); _C. c. helvus_ (Shamel, 1930)|Sciurus caniceps
Callosciurus_concolor|Callosciurus|NA|concolor|_C. c. adangensis_ (Miller, 1903); _C. c. concolor_ (Blyth, 1855) (synonyms: _erubescens_ Cabrera, 1917)|Sciurus concolor
Callosciurus_erythraeus|Callosciurus|NA|erythraeus|_C. e. aquilo_ Wroughton, 1921 (synonyms: _intermedius_ (Anderson, 1879)); _C. e. atrodorsalis_ (Gray, 1842); _C. e. bartoni_ (Thomas, 1914) (synonyms: _careyi_ Thomas & Wroughton, 1916, _fryanus_ Thomas & Wroughton, 1916, _millardi_ Thomas & Wroughton, 1916, _shortridgei_ Thomas & Wroughton, 1916); _C. e. bhutanensis_ (Bonhote, 1901) (synonyms: _crumpi_ Wroughton, 1916); _C. e. bonhotei_ (Robinson & Wroughton, 1911); _C. e. castaneoventris_ (Gray, 1842) (synonyms: _insularis_ (Allen, 1906)); _C. e. dabashanensis_ Xu & Chen, 1989; _C. e. erythraeus_ (Pallas, 1779) (synonyms: _wellsi_ Wroughton, 1921); _C. e. erythrogaster_ (Blyth, 1842) (synonyms: _crotalius_ Thomas & Wroughton, 1916, _kinneari_ Thomas & Wroughton, 1916, _nagarum_ Thomas & Wroughton, 1916, _punctatissimus_ (Gray, 1867), _rufiventer_ Geoffroy Saint-Hilaire, 1803); _C. e. gloveri_ Thomas, 1921; _C. e. gordoni_ (Anderson, 1871); _C. e. haringtoni_ (Thomas, 1905) (synonyms: _solutus_ (Thomas, 1914)); _C. e. hendeei_ Osgood, 1932; _C. e. hyperythrus_ (Blyth, 1855); _C. e. michianus_ (Robinson & Wroughton, 1911) (synonyms: _haemobaphes_ (Allen, 1912)); _C. e. ningpoensis_ (Bonhote, 1901) (synonyms: _tsingtanensis_ (Hilzheimer, 1905)); _C. e. pranis_ (Kloss, 1916); _C. e. qinlingensis_ Xu & Chen, 1989; _C. e. rubeculus_ (Miller, 1903) (synonyms: _youngi_ (Robinson & Kloss, 1914)); _C. e. shanicus_ (Ryley, 1914) (synonyms: _griseopectus_ (Blyth, 1847)); _C. e. siamensis_ (Gray, 1860) (synonyms: _tachin_ (Kloss, 1916)); _C. e. sladeni_ (Anderson, 1871) (synonyms: _kemmisi_ (Wroughton, 1908), _midas_ (Thomas, 1914), _rubex_ (Thomas, 1914), _vernayi_ Carter, 1942); _C. e. styani_ (Thomas, 1894) (synonyms: _albifer_ (Hilzheimer, 1906), _canigenus_ (Howell, 1927), _griseopectus_ (Blyth, 1847), _leucurus_ (Hilzheimer, 1905), _woodi_ Harris, 1931); _C. e. thai_ (Kloss, 1917); _C. e. thaiwanensis_ (Bonhote, 1901) (synonyms: _centralis_ (Bonhote, 1901), _nigridorsalis_ Kuroda, 1935, _roberti_ (Bonhote, 1901)); _C. e. wuliangshanensis_ Li & Wang, 1981; _C. e. wulingshanensis_ Xu & Chen, 1989; _C. e. zhaotongensis_ Li, Feng & Wang, 2006; _C. e. zimmeensis_ Robinson & Wroughton, 1916 (synonyms: _primus_ Allen & Coolidge, 1940)|Sciurus erythraeus
Callosciurus_finlaysonii|Callosciurus|NA|finlaysonii|_C. f. albivexilli_ (Kloss, 1916); _C. f. annellatus_ Thomas, 1929; _C. f. bocourtii_ (Milne-Edwards, 1867) (synonyms: _cockerelli_ Thomas, 1928, _floweri_ (Bonhote, 1901), _leucocephalus_ (Bonhote, 1901), _leucogaster_ (Milne-Edwards, 1867), _prachin_ (Kloss, 1921), _rajasima_ (Kloss, 1921), _tachardi_ Robinson, 1916); _C. f. boonsongi_ Moore & Tate, 1965; _C. f. cinnamomeus_ (Temminck, 1853) (synonyms: _herberti_ Robinson & Kloss, 1922, _splendens_ (Gray, 1861)); _C. f. finlaysonii_ (Horsfield, 1824); _C. f. flavimanus_ (Geoffroy Saint-Hilaire, 1831) (synonyms: _bolovensis_ Osgood, 1932, _contumax_ Thomas, 1927, _dactylinus_ Thomas, 1927, _pirata_ Thomas, 1929, _quantulus_ Thomas, 1927); _C. f. folletti_ (Kloss, 1915); _C. f. frandseni_ (Kloss, 1916); _C. f. germaini_ (Milne-Edwards, 1867); _C. f. griseimanus_ (Milne-Edwards, 1867) (synonyms: _fumigatus_ (Bonhote, 1907), _leucopus_ (Gray, 1867), _phanrangis_ Robinson & Kloss, 1922, _vassali_ (Bonhote, 1907)); _C. f. harmandi_ (Milne-Edwards, 1876) (synonyms: _pierrei_ Robinson & Kloss, 1922); _C. f. honnghensis_ Vu, Son, Motokawa, Ly, Phuong, Hai, Le, Endo & Oshida, 2022; _C. f. keraudrenii_ (Reynaud, 1830) (synonyms: _ferrugineus_ (Nilsson, 1831)); _C. f. menamicus_ Thomas, 1929; _C. f. nox_ (Wroughton, 1908); _C. f. sinistralis_ (Wroughton, 1908) (synonyms: _dextralis_ (Wroughton, 1908), _gruti_ (Gyldenstolpe, 1916), _lylei_ (Wroughton, 1908)); _C. f. trotteri_ (Kloss, 1916); _C. f. williamsoni_ Robinson & Kloss, 1922|Sciurus finlaysonii
Callosciurus_melanogaster|Callosciurus|NA|melanogaster|_C. m. atratus_ (Miller, 1903); _C. m. melanogaster_ (Thomas, 1895); _C. m. mentawi_ (Chasen & Kloss, 1928)|Sciurus melanogaster
Callosciurus_nigrovittatus|Callosciurus|NA|nigrovittatus|_C. n. bilimitatus_ (Miller, 1903) (synonyms: _johorensis_ (Robinson & Wroughton, 1911), _microrhynchus_ (Kloss, 1908)); _C. n. bocki_ (Robinson & Wroughton, 1911) (synonyms: _acraeus_ Miller, 1942); _C. n. klossii_ (Miller, 1900); _C. n. nigrovittatus_ (Horsfield, 1824) (synonyms: _bantamensis_ Sody, 1949, _besuki_ (Kloss, 1921), _griseiventer_ (Geoffroy Saint-Hilaire, 1831), _madsoedi_ Sody, 1929, _phoenicurus_ Sody, 1949, _salakensis_ Sody, 1949, _tenggerensis_ Sody, 1949)|Sciurus nigrovittatus
