sci_name|genus|subgenus|specific_epithet|subspecies|original_name_combination
Nannospalax_ceyhanus|Nannospalax|Nannospalax|ceyhanus|NA|Spalax Ehrenbergi var. ceyhanus
Nannospalax_cilicicus|Nannospalax|Mesospalax|cilicicus|NA|Spalax monticola cilicicus
Nannospalax_colaki|Nannospalax|Nannospalax|colaki|NA|Nannospalax colaki
Nannospalax_ehrenbergi|Nannospalax|Nannospalax|ehrenbergi|NA|Spalax Ehrenbergi
Nannospalax_garzanensis|Nannospalax|Nannospalax|garzanensis|NA|Nannospalax garzanensis
Nannospalax_hellenicus|Nannospalax|Mesospalax|hellenicus|_N. h. hellenicus_ (Méhelÿ, 1909) (synonyms: _epiroticus_ (Savić, 1982), _peloponnesiacus_ (Ondrias, 1966), _thessalicus_ (Ondrias, 1966)); _N. h. nopcsai_ Csorba, Mizsei, Czabán & Németh, 2024|Spalax monticola hellenicus
Nannospalax_hungaricus|Nannospalax|Mesospalax|hungaricus|_N. h. hercegovinensis_ (Méhelÿ, 1909); _N. h. hungaricus_ (Nehring, 1898) (synonyms: _martinoi_ (Petrov, 1971), _transsylvanicus_ (Méhelÿ, 1909))|Spalax typhlus var. hungaricus
Nannospalax_insularis|Nannospalax|Mesospalax|insularis|NA|Spalax monticola insularis
Nannospalax_intermedius|Nannospalax|Nannospalax|intermedius|NA|Spalax intermedius
Nannospalax_karyominor|Nannospalax|Nannospalax|karyominor|NA|Nannospalax karyominor
Nannospalax_leucodon|Nannospalax|Mesospalax|leucodon|NA|Spalax typhlus leucodon
Nannospalax_montanoserbicus|Nannospalax|Mesospalax|montanoserbicus|NA|Spalax montanoserbicus
Nannospalax_montanosyrmiensis|Nannospalax|Mesospalax|montanosyrmiensis|NA|Spalax montanosyrmiensis
Nannospalax_monticola|Nannospalax|Mesospalax|monticola|NA|Spalax monticola
Nannospalax_nehringi|Nannospalax|Mesospalax|nehringi|NA|Spalax Nehringi
Nannospalax_serbicus|Nannospalax|Mesospalax|serbicus|_N. s. serbicus_ (Méhelÿ, 1909); _N. s. thermaicus_ (Hinton, 1920) (synonyms: _makedonicus_ (Savić & Soldatović, 1974), _ovchepolensis_ (Savić & Soldatović, 1974), _rhodopiensis_ Savić & Soldatović, 1984, _strumiciensis_ (Savić & Soldatović, 1974), _thracius_ Savić, 1982, _tranensis_ Savić & Soldatović, 1984)|Spalax monticola serbicus
Nannospalax_tuncelicus|Nannospalax|Mesospalax|tuncelicus|NA|Spalax nehringi tuncelicus
Nannospalax_turcicus|Nannospalax|Mesospalax|turcicus|NA|Spalax monticola turcicus
Nannospalax_xanthodon|Nannospalax|Mesospalax|xanthodon|NA|Spalax typhlus xanthodon
Chimarrogale_hantu|Chimarrogale|Crossogale|hantu|NA|Chimarrogale hantu
Chimarrogale_himalayica|Chimarrogale|Chimarrogale|himalayica|NA|Crossopus Himalayicus
Chimarrogale_leander|Chimarrogale|Chimarrogale|leander|NA|Chimarrogale leander
Chimarrogale_phaeura|Chimarrogale|Crossogale|phaeura|NA|Chimarrogale phæura
Chimarrogale_platycephala|Chimarrogale|Chimarrogale|platycephala|NA|Sorex platycephalus
Chimarrogale_styani|Chimarrogale|Chimarrogale|styani|NA|Chimarrogale styani
Chimarrogale_sumatrana|Chimarrogale|Crossogale|sumatrana|NA|Crossogale sumatrana
Chimarrogale_varennei|Chimarrogale|Chimarrogale|varennei|NA|Chimarrogale varennei
Sorex_albibarbis|Sorex|Otisorex|albibarbis|_S. a. albibarbis_ (Cope, 1862) (synonyms: _fimbripes_ Green, 1930); _S. a. gloveralleni_ Jackson, 1926 (synonyms: _acadicus_ (Allen, 1915)); _S. a. labradorensis_ Burt, 1938; _S. a. punctulatus_ Hooper, 1942; _S. a. turneri_ Johnson, 1951|Neosorex albibarbis
Sorex_alpinus|Sorex|Sorex|alpinus|_S. a. alpinus_ Schinz, 1837; _S. a. hercynicus_ Miller, 1909; _S. a. tatricus_ Kratochvíl & Rosicky, 1952 (synonyms: _talpinus_ Schmidt, 1795)|Sorex alpinus
Sorex_altoensis|Sorex|incertae sedis|altoensis|NA|Sorex veraecrucis altoensis
Sorex_antinorii|Sorex|Sorex|antinorii|NA|Sorex antinorii
Sorex_araneus|Sorex|Sorex|araneus|_S. a. araneus_ Linnaeus, 1758 (synonyms: _alticola_ Miller, 1901, _averini_ Zubko, 1937, _bergensis_ Miller, 1909, _bohemicus_ Štěpánek, 1943, _bolkayi_ Martino & Martino, 1930, _carpathicus_ Barrett-Hamilton, 1905, _castaneus_ Jenyns, 1838, _concinnus_ Wagler, 1832, _csikii_ Éhik, 1928, _daubentonii_ (Erxleben, 1777), _eleonorae_ Wettstein, 1927, _fodiens_ (Pennant, 1771), _fossilis_ Giebel, 1847, _grantii_ Barrett-Hamilton & Hinton, 1913, _huelleri_ Lehmann, 1966, _labiosus_ Jenyns, 1839, _macrotrichus_ Sélys-Longchamps, 1839, _marchicus_ Passarge, 1984, _melanodon_ Wagler, 1832, _mollis_ Fatio, 1900, _niger_ Fatio, 1869, _novyensis_ Schaefer, 1975, _nudus_ Fatio, 1869, _pallidus_ Fitzinger, 1868, _petrovi_ Martino, 1939, _peucinius_ Thomas, 1913, _pulcher_ Zalesky, 1937, _pyrenaicus_ Miller, 1909, _pyrrhonotus_ (Jentink, 1910), _quadricaudatus_ Kerr, 1792, _rhinolophus_ Wagler, 1832, _sultanae_ Şimşek, 1986, _tetragonurus_ Hermann, 1780, _uralensis_ Огнёв, 1933, _vulgaris_ (Pomel, 1848), _vulgaris_ Ranzani, 1820, _wettsteini_ Bauer, 1960); _S. a. tomensis_ Огнёв, 1922|Sorex Araneus
Sorex_arcticus|Sorex|Sorex|arcticus|_S. a. arcticus_ Kerr, 1792 (synonyms: _belli_ Merriam, 1892, _pachyurus_ Baird, 1857, _richardsonii_ Bachman, 1837, _sphagnicola_ Coues, 1877); _S. a. laricorum_ Jackson, 1925|Sorex arcticus
Sorex_arizonae|Sorex|incertae sedis|arizonae|NA|Sorex arizonae
Sorex_asper|Sorex|Sorex|asper|NA|Sorex asper
Sorex_bedfordiae|Sorex|Sorex|bedfordiae|NA|Sorex bedfordiae
Sorex_bendirii|Sorex|Otisorex|bendirii|_S. b. albiventer_ Merriam, 1895; _S. b. bendirii_ (Merriam, 1884); _S. b. palmeri_ Merriam, 1895|Atophyrax bendirii
Sorex_buchariensis|Sorex|Sorex|buchariensis|NA|Sorex buchariensis
Sorex_caecutiens|Sorex|Sorex|caecutiens|_S. c. hallamontanus_ Abe & Oh, 2005; _S. c. kunashirensis_ Hutterer & Zaitsev, 2004 (synonyms: _kunashirum_ Охотина, 2004, _longicaudatus_ Охотина, 1993); _S. c. okhotinae_ Hutterer & Zaitsev, 2004 (synonyms: _insularis_ Охотина, 1993)|Sorex caecutiens
Sorex_camtschaticus|Sorex|Otisorex|camtschaticus|NA|Sorex cinereus camtschatica
Sorex_cansulus|Sorex|Sorex|cansulus|NA|Sorex cansulus
Sorex_chiapensis|Sorex|incertae sedis|chiapensis|NA|Sorex veraepacis chiapensis
Sorex_cinereus|Sorex|Otisorex|cinereus|_S. c. cinereus_ Kerr, 1792 (synonyms: _acadicus_ Gilpin, 1865, _cooperi_ Bachman, 1837, _forsteri_ Richardson, 1828, _idahoensis_ Merriam, 1891, _personatus_ Geoffroy Saint-Hilaire, 1827, _platyrhinus_ (De Kay, 1842)); _S. c. fontinalis_ Hollister, 1911; _S. c. hollisteri_ Jackson, 1925 (synonyms: _arcticus_ Merriam, 1900); _S. c. lesueurii_ (Duvernoy, 1842); _S. c. meadensis_ Jammot, 1972 (fossil); _S. c. miscix_ Bangs, 1899; _S. c. nigriculus_ Green, 1932; _S. c. ohionensis_ Bole & Moulthrop, 1942; _S. c. streatori_ Merriam, 1895|Sorex arcticus cinereus
Sorex_coronatus|Sorex|Sorex|coronatus|NA|Sorex coronatus
Sorex_cruzi|Sorex|incertae sedis|cruzi|NA|Sorex cruzi
Sorex_cylindricauda|Sorex|Sorex|cylindricauda|NA|Sorex cylindricauda
Sorex_daphaenodon|Sorex|Sorex|daphaenodon|_S. d. daphaenodon_ Thomas, 1907 (synonyms: _megalotis_ Kuroda, 1933); _S. d. orii_ Kuroda, 1933 (synonyms: _orii_ Kishida, 1930); _S. d. sanguinidens_ Allen, 1914; _S. d. scaloni_ Огнёв, 1933|Sorex daphaenodon
Sorex_dispar|Sorex|Otisorex|dispar|_S. d. dispar_ Batchelder, 1911 (synonyms: _blitchi_ Schwartz, 1956, _macrurus_ Batchelder, 1896); _S. d. gaspensis_ Anthony & Goodwin, 1924; _S. d. kirklandi_ Diersing, 2019|Sorex dispar
Sorex_emarginatus|Sorex|Otisorex|emarginatus|NA|Sorex emarginatus
Sorex_excelsus|Sorex|Sorex|excelsus|NA|Sorex excelsus
Sorex_eximius|Sorex|Otisorex|eximius|_S. e. alnorum_ Preble, 1902; _S. e. eximius_ Osgood, 1901; _S. e. montanus_ (Brown, 1966); _S. e. washingtoni_ (Jackson, 1925)|Sorex (Microsorex) eximius
Sorex_fumeus|Sorex|Otisorex|fumeus|_S. f. fumeus_ Miller, 1895; _S. f. umbrosus_ Jackson, 1917|Sorex fumeus
Sorex_gomphus|Sorex|Sorex|gomphus|NA|Sorex bedfordiæ gomphus
Sorex_gracillimus|Sorex|Sorex|gracillimus|_S. g. gracillimus_ Thomas, 1907 (synonyms: _longicaudatus_ Yoshikura, 1956, _longiusculus_ Kishida, 1956, _natalae_ Охотина, 1993); _S. g. hyojironis_ Kuroda, 1939; _S. g. kurodai_ Hutterer & Zaitsev, 2004 (synonyms: _granti_ Охотина, 1993); _S. g. minor_ Охотина, 1993|Sorex minutus gracillimus
Sorex_granarius|Sorex|Sorex|granarius|NA|Sorex araneus granarius
Sorex_haydeni|Sorex|Otisorex|haydeni|NA|Sorex haydeni
Sorex_hosonoi|Sorex|Sorex|hosonoi|NA|Sorex hosonoi
Sorex_hoyi|Sorex|Otisorex|hoyi|_S. h. hoyi_ Baird, 1857 (synonyms: _intervectus_ (Jackson, 1925)); _S. h. thompsoni_ Baird, 1857; _S. h. winnemanus_ (Preble, 1910)|Sorex hoyi
Sorex_ibarrai|Sorex|incertae sedis|ibarrai|NA|Sorex veraepacis ibarrai
Sorex_isodon|Sorex|Sorex|isodon|_S. i. gravesi_ Goodwin, 1933; _S. i. isodon_ Туров, 1936; _S. i. princeps_ Скалон & Rayevskiy, 1940; _S. i. ruthenus_ Строганов, 1936; _S. i. sachalinensis_ Охотина, 1993|Sorex isodon
Sorex_ixtlanensis|Sorex|Otisorex|ixtlanensis|NA|Sorex ixtlanensis
Sorex_jacksoni|Sorex|Otisorex|jacksoni|NA|Sorex jacksoni
Sorex_kozlovi|Sorex|Sorex|kozlovi|NA|Sorex kozlovi
Sorex_leucogaster|Sorex|Otisorex|leucogaster|NA|Sorex leucogaster
Sorex_longirostris|Sorex|Otisorex|longirostris|_S. l. eionis_ Davis, 1957; _S. l. fisheri_ Merriam, 1895; _S. l. longirostris_ Bachman, 1837 (synonyms: _bachmani_ (Pomel, 1848), _wagneri_ Fitzinger, 1868)|Sorex longirostris
Sorex_lyelli|Sorex|Otisorex|lyelli|NA|Sorex tenellus lyelli
Sorex_macrodon|Sorex|incertae sedis|macrodon|NA|Sorex macrodon
Sorex_madrensis|Sorex|incertae sedis|madrensis|NA|Sorex madrensis
Sorex_maritimensis|Sorex|Sorex|maritimensis|NA|Sorex arcticus maritimensis
Sorex_mccarthyi|Sorex|incertae sedis|mccarthyi|NA|Sorex mccarthyi
Sorex_mediopua|Sorex|incertae sedis|mediopua|NA|Sorex mediopua
Sorex_merriami|Sorex|incertae sedis|merriami|NA|Sorex merriami
Sorex_milleri|Sorex|Otisorex|milleri|NA|Sorex milleri
Sorex_minutissimus|Sorex|Sorex|minutissimus|_S. m. abnormis_ Строганов, 1949; _S. m. barabensis_ Строганов, 1956; _S. m. karelicus_ Строганов, 1949; _S. m. minutissimus_ Zimmermann, 1780 (synonyms: _czekanovskii_ Наумов, 1933, _minimus_ Gmelin, 1793); _S. m. neglectus_ Огнёв, 1922; _S. m. stroganovi_ Юдин, 1964; _S. m. tscherskii_ Огнёв, 1913; _S. m. tschuktschorum_ Строганов, 1949; _S. m. ussuriensis_ Огнёв, 1922; _S. m. yukonicus_ Dokuchaev, 1997|Sorex minutissimus
Sorex_minutus|Sorex|Sorex|minutus|_S. m. becki_ Lehmann, 1963; _S. m. carpetanus_ Rey, 1971; _S. m. gymnurus_ Chaworth-Musters, 1932; _S. m. heptapotamicus_ Строганов, 1956; _S. m. lucanius_ Miller, 1909; _S. m. minutus_ Linnaeus, 1766 (synonyms: _canaliculatus_ Ljungh, 1806, _exiguus_ Van den Brink, 1952, _exilis_ Gmelin, 1788, _hibernicus_ Jenyns, 1838, _insulaebellae_ Heim de Balsac, 1940, _kastschenkoi_ Иоганзен, 1923, _melanderi_ Огнёв, 1928, _minimus_ Geoffroy Saint-Hilaire, 1811, _pumilio_ Wagler, 1832, _pumilus_ Nilsson, 1844, _pygmaeus_ Laxmann, 1769, _rusticus_ Jenyns, 1838)|Sorex minutus
Sorex_mirabilis|Sorex|Sorex|mirabilis|_S. m. kutscheruki_ Строганов, 1956; _S. m. mirabilis_ Огнёв, 1937|Sorex mirabilis
Sorex_monticolus|Sorex|Otisorex|monticolus|_S. m. monticolus_ Merriam, 1890 (synonyms: _durangae_ Jackson, 1925, _melanogenys_ Hall, 1932); _S. m. neomexicanus_ Bailey, 1913|Sorex monticolus
Sorex_mutabilis|Sorex|incertae sedis|mutabilis|NA|Sorex saussurei mutabilis
Sorex_nanus|Sorex|Otisorex|nanus|NA|Sorex tenellus nanus
Sorex_navigator|Sorex|Otisorex|navigator|_S. n. brooksi_ Anderson, 1934; _S. n. navigator_ (Baird, 1857) (synonyms: _alaskanus_ Merriam, 1900)|Neosorex navigator
Sorex_nepalensis|Sorex|Sorex|nepalensis|NA|Sorex cylindricauda nepalensis
Sorex_nivicola|Sorex|Sorex|nivicola|NA|Sorex nivicola
Sorex_obscurus|Sorex|Otisorex|obscurus|_S. o. alascensis_ Merriam, 1895 (synonyms: _glacialis_ Merriam, 1900); _S. o. obscurus_ Merriam, 1895 (synonyms: _longiquus_ Findley, 1955, _obscuroides_ Findley, 1955, _similis_ Merriam, 1891); _S. o. shumaginensis_ Merriam, 1900; _S. o. soperi_ Anderson & Rand, 1945|Sorex obscurus
Sorex_oreopolus|Sorex|Otisorex|oreopolus|NA|Sorex oreopolus
Sorex_orizabae|Sorex|Otisorex|orizabae|NA|Sorex orizabæ
Sorex_ornatus|Sorex|Otisorex|ornatus|_S. o. californicus_ Merriam, 1895; _S. o. juncensis_ Nelson & Goldman, 1909; _S. o. lagunae_ Nelson & Goldman, 1909; _S. o. ornatus_ Merriam, 1895 (synonyms: _oreinus_ Elliot, 1903); _S. o. parvidens_ Jackson, 1921; _S. o. relictus_ Grinnell, 1932; _S. o. salarius_ von Bloeker, 1939; _S. o. salicornicus_ von Bloeker, 1932; _S. o. sinuosus_ Grinnell, 1913; _S. o. willetti_ von Bloeker, 1942|Sorex ornatus
Sorex_pacificus|Sorex|Otisorex|pacificus|_S. p. bairdi_ Merriam, 1895; _S. p. calvertensis_ Cowan, 1941; _S. p. cascadensis_ Carraway, 1990; _S. p. elassodon_ Osgood, 1901; _S. p. insularis_ Cowan, 1941; _S. p. isolatus_ Jackson, 1922; _S. p. longicauda_ Merriam, 1895; _S. p. malitiosus_ Jackson, 1919; _S. p. pacificus_ Coues, 1877 (synonyms: _yaquinae_ Jackson, 1918); _S. p. permiliensis_ Jackson, 1918; _S. p. prevostensis_ Osgood, 1901; _S. p. setosus_ Elliot, 1899 (synonyms: _mixtus_ Hall, 1938)|Sorex pacificus
Sorex_palustris|Sorex|Otisorex|palustris|_S. p. hydrobadistes_ Jackson, 1926; _S. p. palustris_ Richardson, 1828|Sorex palustris
Sorex_planiceps|Sorex|Sorex|planiceps|NA|Sorex planiceps
Sorex_portenkoi|Sorex|Otisorex|portenkoi|NA|Sorex cinereus portenkoi
Sorex_preblei|Sorex|Otisorex|preblei|NA|Sorex preblei
Sorex_pribilofensis|Sorex|Otisorex|pribilofensis|NA|Sorex pribilofensis
Sorex_raddei|Sorex|Sorex|raddei|NA|Sorex Raddei
Sorex_roboratus|Sorex|Sorex|roboratus|_S. r. jacutensis_ Дукельская, 1928 (synonyms: _dukelskiae_ Огнёв, 1933, _turuchanensis_ Naumov, 1931); _S. r. platycranius_ Огнёв, 1922; _S. r. roboratus_ Hollister, 1913; _S. r. thomasi_ Огнёв, 1922; _S. r. vir_ Allen, 1914|Sorex roboratus
Sorex_rohweri|Sorex|Otisorex|rohweri|NA|Sorex rohweri
Sorex_salvini|Sorex|incertae sedis|salvini|_S. s. cristobalensis_ Jackson, 1925; _S. s. oaxacae_ Jackson, 1925; _S. s. salvini_ Merriam, 1897 (synonyms: _godmani_ Merriam, 1897)|Sorex salvini
Sorex_samniticus|Sorex|Sorex|samniticus|NA|Sorex samniticus
Sorex_satunini|Sorex|Sorex|satunini|_S. s. satunini_ Огнёв, 1922 (synonyms: _armenicus_ Соколов & Tembotov, 1989); _S. s. stavropolicus_ Соколов & Tembotov, 1989; _S. s. tembotovi_ Орлов, Балакирев & Борисов, 2010|Sorex araneus satunini
Sorex_saussurei|Sorex|incertae sedis|saussurei|NA|Sorex saussurei
Sorex_sclateri|Sorex|incertae sedis|sclateri|NA|Sorex sclateri
Sorex_shinto|Sorex|Sorex|shinto|_S. s. sadonis_ Yoshiyuki & Imaizumi, 1986; _S. s. shikokensis_ Abe, 1967; _S. s. shinto_ Thomas, 1905 (synonyms: _chouei_ Imaizumi, 1954)|Sorex shinto
Sorex_sinalis|Sorex|Sorex|sinalis|NA|Sorex sinalis
Sorex_sonomae|Sorex|Otisorex|sonomae|_S. s. sonomae_ Jackson, 1921; _S. s. tenelliodus_ Carraway, 1990|Sorex pacificus sonomæ
Sorex_stizodon|Sorex|incertae sedis|stizodon|NA|Sorex stizodon
Sorex_tenellus|Sorex|Otisorex|tenellus|NA|Sorex tenellus
Sorex_thibetanus|Sorex|Sorex|thibetanus|NA|Sorex minutus subsp. thibetanus
Sorex_trowbridgii|Sorex|incertae sedis|trowbridgii|_S. t. destructioni_ Scheffer & Dalquest, 1942; _S. t. humboldtensis_ Jackson, 1922; _S. t. mariposae_ Grinnell, 1913; _S. t. montereyensis_ Merriam, 1895; _S. t. trowbridgii_ Baird, 1857|Sorex trowbridgii
Sorex_tundrensis|Sorex|Sorex|tundrensis|_S. t. amasari_ Огнёв, 1922 (synonyms: _irkutensis_ Огнёв, 1933, _jenissejensis_ Дукельская, 1930); _S. t. baikalensis_ Огнёв, 1913 (synonyms: _margarita_ Фетисов, 1950); _S. t. borealis_ Кащенко, 1905 (synonyms: _ultimus_ Allen, 1914); _S. t. khankae_ Baranova & Zaitsev, 2003 (synonyms: _stroganovi_ Охотина, 1984, _stroganovi_ Юдин, 1989, _ussuriensis_ Охотина, 1983); _S. t. parvicaudatus_ Охотина, 1976; _S. t. petschorae_ Огнёв, 1922 (synonyms: _middendorfii_ Огнёв, 1933); _S. t. schnitnikovi_ Огнёв, 1922; _S. t. sibiriensis_ Огнёв, 1922 (synonyms: _centralis_ Thomas, 1911); _S. t. transrypheus_ Строганов, 1956; _S. t. tundrensis_ Merriam, 1900|Sorex tundrensis
Sorex_ugyunak|Sorex|Otisorex|ugyunak|NA|Sorex cinereus ugyunak
Sorex_unguiculatus|Sorex|Sorex|unguiculatus|NA|Sorex unguiculatus
Sorex_vagrans|Sorex|Otisorex|vagrans|_S. v. halicoetes_ Grinnell, 1913; _S. v. paludivagus_ von Bloeker, 1939; _S. v. vagrans_ Baird, 1857 (synonyms: _amoenus_ Merriam, 1895, _dobsoni_ Merriam, 1891, _nevadensis_ Merriam, 1895, _shastensis_ Merriam, 1899, _suckleyi_ Baird, 1857, _trigonirostris_ Jackson, 1922, _vancouverensis_ Merriam, 1895)|Sorex vagrans
Sorex_ventralis|Sorex|Otisorex|ventralis|NA|Sorex obscurus ventralis
Sorex_veraecrucis|Sorex|Otisorex|veraecrucis|_S. v. veraecrucis_ Jackson, 1925|Sorex saussurei veraecrucis
Sorex_veraepacis|Sorex|incertae sedis|veraepacis|NA|Sorex verae-pacis
Sorex_volnuchini|Sorex|Sorex|volnuchini|_S. v. colchicus_ Соколов & Tembotov, 1989; _S. v. dahli_ Загороднюк, 1996; _S. v. volnuchini_ Огнёв, 1922|Sorex minutus volnuchini
Sorex_wardi|Sorex|Sorex|wardi|NA|Sorex wardi
Pteronotus_alitonus|Pteronotus|Phyllodia|alitonus|NA|Pteronotus alitonus
Pteronotus_davyi|Pteronotus|Pteronotus|davyi|_P. d. davyi_ Gray, 1838; _P. d. incae_ Smith, 1972|Pteronotus Davyi
Pteronotus_fulvus|Pteronotus|Pteronotus|fulvus|NA|Chilonycteris Davyi fulvus
Pteronotus_fuscus|Pteronotus|Phyllodia|fuscus|NA|Chilonycteris rubiginosa fusca
Pteronotus_gymnonotus|Pteronotus|Pteronotus|gymnonotus|NA|Chilonycteris gymnonotus
Pteronotus_macleayii|Pteronotus|Chilonycteris|macleayii|_P. m. griseus_ (Gosse, 1851); _P. m. macleayii_ (Gray, 1839)|Chilonycteris MacLeayii
Pteronotus_mesoamericanus|Pteronotus|Phyllodia|mesoamericanus|NA|Pteronotus parnellii mesoamericanus
Pteronotus_mexicanus|Pteronotus|Phyllodia|mexicanus|NA|Chilonycteris mexicana
Pteronotus_paraguanensis|Pteronotus|Phyllodia|paraguanensis|NA|Pteronotus parnellii paraguanensis
Pteronotus_parnellii|Pteronotus|Phyllodia|parnellii|NA|Phyllodia Parnellii
Pteronotus_personatus|Pteronotus|incertae sedis|personatus|NA|Chilonycteris personata
Pteronotus_portoricensis|Pteronotus|Phyllodia|portoricensis|NA|Chilonycteris portoricensis
Pteronotus_psilotis|Pteronotus|incertae sedis|psilotis|NA|Chilonycteris psilotis
Pteronotus_pusillus|Pteronotus|Phyllodia|pusillus|_P. p. gonavensis_ (Koopman, 1955); _P. p. pusillus_ (Allen, 1917)|Chilonycteris parnellii pusillus
Pteronotus_quadridens|Pteronotus|Chilonycteris|quadridens|_P. q. fuliginosus_ (Gray, 1843) (synonyms: _inflatus_ (Rehn, 1904)); _P. q. quadridens_ (Gundlach, 1840) (synonyms: _torrei_ (Allen, 1916))|Lobostoma quadridens
Pteronotus_rubiginosus|Pteronotus|Phyllodia|rubiginosus|NA|Chilonycteris rubiginosa
Anoura_aequatoris|Anoura|Lonchoglossa|aequatoris|NA|Lonchoglossa wiedi aequatoris
Anoura_cadenai|Anoura|Lonchoglossa|cadenai|NA|Anoura cadenai
Anoura_caudifer|Anoura|Lonchoglossa|caudifer|NA|Glossophaga caudifer
Anoura_cultrata|Anoura|incertae sedis|cultrata|_A. c. brevirostrum_ Carter, 1968; _A. c. cultrata_ Handley, 1960 (synonyms: _werckleae_ Starrett, 1969)|Anoura cultrata
Anoura_fistulata|Anoura|Lonchoglossa|fistulata|NA|Anoura fistulata
Anoura_geoffroyi|Anoura|Anoura|geoffroyi|NA|Anoura Geoffroyi
Anoura_javieri|Anoura|Lonchoglossa|javieri|NA|Anoura javieri
Anoura_latidens|Anoura|Anoura|latidens|NA|Anoura latidens
Anoura_luismanueli|Anoura|Lonchoglossa|luismanueli|NA|Anoura luismanueli
Anoura_peruana|Anoura|Anoura|peruana|_A. p. lasiopyga_ (Peters, 1868); _A. p. peruana_ (Tschudi, 1844) (synonyms: _antricola_ Anthony, 1921, _apolinari_ (Allen, 1916))|Choeronycteris peruana
Micronycteris_brosseti|Micronycteris|Leuconycteris|brosseti|NA|Micronycteris brosseti
Micronycteris_buriri|Micronycteris|Micronycteris|buriri|NA|Micronycteris buriri
Micronycteris_giovanniae|Micronycteris|Micronycteris|giovanniae|NA|Micronycteris giovanniae
Micronycteris_hirsuta|Micronycteris|Xenoctenes|hirsuta|NA|Schizostoma hirsutum
Micronycteris_matses|Micronycteris|Micronycteris|matses|NA|Micronycteris matses
Micronycteris_megalotis|Micronycteris|Micronycteris|megalotis|NA|Phyllophora megalotis
Micronycteris_microtis|Micronycteris|Micronycteris|microtis|_M. m. mexicana_ Miller, 1898 (synonyms: _pygmaea_ (Rehn, 1904)); _M. m. microtis_ Miller, 1898|Micronycteris microtis
Micronycteris_minuta|Micronycteris|Schizonycteris|minuta|NA|Schizostoma minutum
Micronycteris_sanborni|Micronycteris|Schizonycteris|sanborni|NA|Micronycteris sanborni
Micronycteris_schmidtorum|Micronycteris|Leuconycteris|schmidtorum|NA|Micronycteris schmidtorum
Micronycteris_simmonsae|Micronycteris|Schizonycteris|simmonsae|NA|Micronycteris (Schizonycteris) simmonsae
Micronycteris_tresamici|Micronycteris|Schizonycteris|tresamici|NA|Micronycteris (Schizonycteris) tresamici
Micronycteris_yatesi|Micronycteris|Schizonycteris|yatesi|NA|Micronycteris yatesi
Sturnira_adrianae|Sturnira|Sturnira|adrianae|_S. a. adrianae_ Molinari, Bustos, Burneo, Camacho, Moreno & Fermín, 2017; _S. a. caripana_ Molinari, Bustos, Burneo, Camacho, Moreno & Fermín, 2017|Sturnira adrianae
Sturnira_angeli|Sturnira|Sturnira|angeli|NA|Sturnira angeli
Sturnira_aratathomasi|Sturnira|Sturnira|aratathomasi|NA|Sturnira aratathomasi
Sturnira_bakeri|Sturnira|Sturnira|bakeri|NA|Sturnira bakeri
Sturnira_bidens|Sturnira|Corvira|bidens|NA|Corvira bidens
Sturnira_boadai|Sturnira|Corvira|boadai|NA|Sturnira boadai
Sturnira_bogotensis|Sturnira|Sturnira|bogotensis|NA|Sturnira lilium bogotensis
Sturnira_burtonlimi|Sturnira|Sturnira|burtonlimi|NA|Sturnira burtonlimi
Sturnira_erythromos|Sturnira|Sturnira|erythromos|NA|Phyllostoma erythromos
Sturnira_giannae|Sturnira|Sturnira|giannae|NA|Sturnira giannae
Sturnira_hondurensis|Sturnira|Sturnira|hondurensis|NA|Sturnira hondurensis
Sturnira_koopmanhilli|Sturnira|Sturnira|koopmanhilli|NA|Sturnira (Sturnira) koopmanhilli
Sturnira_lilium|Sturnira|Sturnira|lilium|NA|Phyllostoma lilium
Sturnira_ludovici|Sturnira|Sturnira|ludovici|NA|Sturnira ludovici
Sturnira_luisi|Sturnira|Sturnira|luisi|NA|Sturnira luisi
Sturnira_magna|Sturnira|Sturnira|magna|NA|Sturnira magna
Sturnira_mistratensis|Sturnira|Sturnira|mistratensis|NA|Sturnira mistratensis
Sturnira_mordax|Sturnira|Sturnira|mordax|NA|Sturnirops mordax
Sturnira_nana|Sturnira|Corvira|nana|NA|Sturnira nana
Sturnira_oporaphilum|Sturnira|Sturnira|oporaphilum|NA|Phyllostoma oporaphilum
Sturnira_parvidens|Sturnira|Sturnira|parvidens|NA|Sturnira lilium parvidens
Sturnira_paulsoni|Sturnira|Sturnira|paulsoni|NA|Sturnira paulsoni
Sturnira_perla|Sturnira|Sturnira|perla|NA|Sturnira perla
Sturnira_sorianoi|Sturnira|Sturnira|sorianoi|NA|Sturnira sorianoi
Sturnira_tildae|Sturnira|Sturnira|tildae|NA|Sturnira tildae
